ProteinID,tSNE_x_dim,tSNE_y_dim,Organelle_annotation,Detailed_manual_annotation
Q86UY8;Q86UY8-2,-34.94618918,16.57445513,,
Q86V21;Q86V21-2,-10.68961394,56.21599118,Cytoplasm,
Q86V48;Q86V48-2;Q86V48-3,18.30207802,15.66378559,Nucleus,
Q86V81,-42.86554996,15.63758949,,TREX
Q86V87,50.89801869,-23.70113847,,
Q86V88;Q86V88-3;Q86V88-2,33.47089406,12.15245164,,
Q86VI3,-5.583792214,50.81828495,,
Q86VM9,-16.33472551,45.80822622,Nucleus,
Q86VN1;Q86VN1-2,28.08026176,-54.09539736,,
Q86VP1-2;Q86VP1;Q86VP1-3,-23.61171745,24.11928829,,
Q86VP6;Q86VP6-2,-27.71239864,-16.09402761,,
Q86VR2,4.818008364,31.93976704,,
Q86VS8,26.62241175,20.48264475,Cytoplasm,
Q86VV8;Q86VV8-3,-42.54457524,-11.00274806,Cytoplasm,
Q86VX2-2;Q86VX2,-13.0906305,26.20919193,,
Q86W42;Q86W42-3,-37.85783616,15.81189767,Nucleus,TREX
Q86W50,-53.51693644,-23.86679473,,
Q86W56;Q86W56-2,-40.4753242,-18.98468598,,
Q86W92-4;Q86W92,-30.36755065,17.23177383,,
Q86WA6;Q86WA6-2,-14.13719746,-54.59068024,,
Q86WA8;Q86WA8-2,47.96615061,-14.767442,,
Q86WB0;Q86WB0-2,-24.82727664,28.11748512,Nucleus,
Q86WJ1;Q86WJ1-2;Q86WJ1-3,-13.01634088,44.73434791,Nucleus,
Q86WQ0;Q86WQ0-2,-14.00359726,10.10742602,Nucleus,
Q86WR0;Q86WR0-2,-54.70299366,-5.275463602,,
Q86WX3,-18.12522821,30.76246107,Nucleolus,
Q86X10-3;Q86X10;Q86X10-2;Q86X10-4,44.02988729,-13.47848141,,
Q86X29-4;Q86X29;Q86X29-5;Q86X29-2,26.91797855,5.974193031,,
Q86X55-1;Q86X55;Q86X55-2,-24.47430495,-48.6235695,,
Q86X76-2;Q86X76-4;Q86X76;Q86X76-3;Q86X76-5,18.96865523,-41.46057393,Mitochondrion,
Q86X83;Q86X83-2,-6.067058388,7.392470567,Cytoplasm,
Q86XI2;Q86XI2-2,4.513709141,60.75379715,Nucleus,
Q86XI8,59.66345658,-16.79902789,,
Q86XL3;Q86XL3-2,9.912820828,26.53378979,ER,
Q86XP3,-28.03547736,25.55594368,,
Q86XZ4,6.433837027,46.91601011,Cytoplasm,
Q86Y07;Q86Y07-5;Q86Y07-2;Q86Y07-4,11.59694953,47.60498895,,
Q86Y39;Q86Y39-2,16.92819585,-49.11001423,Mitochondrion,complex I
Q86Y56;Q86Y56-2,31.71934034,-8.053053105,Cytoplasm,
Q86Y79,-5.413729923,-1.247334387,,
Q86Y82,33.9668611,-17.22413861,,
Q86YP4;Q86YP4-3,-13.15515625,52.05866666,Nucleus,
Q86YQ8,14.79480392,11.74514442,,
Q86YS6;Q86YS6-2,8.202636801,36.97913382,,
Q86YS7-3;Q86YS7,-23.23178883,41.99886927,Cytoplasm,
Q86YV5,45.75130787,15.62536594,,
Q86YV9,-2.199525329,21.8503769,ER,
Q8IU81,-15.95872586,55.52910106,Nucleus,
Q8IUD2;Q8IUD2-3;Q8IUD2-2;Q8IUD2-4;Q8IUD2-5,8.243130858,25.42235402,Cytoplasm,
Q8IUE6,-49.39758223,44.20739734,Nucleus,
Q8IUF8;Q8IUF8-2,-28.63449299,36.20602125,Nucleolus,
Q8IUI8-2,50.74507193,-18.04663113,Cytoplasm,
Q8IUR0,44.80455658,-10.54554589,ER,
Q8IUR7;Q8IUR7-2;Q8IUR7-7;Q8IUR7-8;Q8IUR7-3;Q8IUR7-6,29.6292942,-10.3641386,,
Q8IUX4,14.85720658,-22.08636643,Cytoplasm,
Q8IV08,5.858177236,-19.70255518,ER,
Q8IV36-2;Q8IV36;Q8IV36-3,-26.00403006,5.560421745,Cytoplasm,
Q8IV48,9.173892499,45.66170625,,
Q8IV50,-18.31239438,49.44757268,,
Q8IVD9,-37.31429886,2.40373005,,
Q8IVF2-3;Q8IVF2,13.31529685,-24.61568009,Nucleus,
Q8IVG5,6.767662269,13.63095629,,
Q8IVH4,-14.61805619,-29.28363657,Mitochondrion,
Q8IVM0,22.440747,18.13506578,Cytoplasm,
Q8IVS2,-12.82430761,-41.4505548,Mitochondrion,
Q8IVT2,-32.33252788,2.549479316,Cytoplasm,
Q8IVT5;Q8IVT5-2,-12.21157751,57.72980765,ER,
Q8IW45;Q8IW45-2;Q8IW45-4,-9.571420161,-44.89077743,Mitochondrion,
Q8IWA0,-55.77865536,20.50166887,Nucleolus,nucleolar rRNA processing
Q8IWA4;Q8IWA4-3,-4.40981532,-35.55852993,Mitochondrion,
Q8IWA5;Q8IWA5-2;Q8IWA5-3,-19.18421903,9.313540312,,
Q8IWB7,38.50935099,-38.31578775,,
Q8IWB9;Q8IWB9-2,46.1274354,-12.84141721,,
Q8IWE2;Q8IWE2-2,12.56961568,-17.41680704,Cytoplasm,
Q8IWI9;Q8IWI9-4;Q8IWI9-3,33.13957371,12.98946513,Nucleus,
Q8IWJ2,-13.52012961,-5.746643549,Cytoplasm,
Q8IWL3,-5.869870053,-20.27418577,Mitochondrion,
Q8IWR0,5.227890147,41.75359893,Nucleus,
Q8IWS0;Q8IWS0-3;Q8IWS0-5;Q8IWS0-4;Q8IWS0-2,-40.95064141,36.25956502,Nucleolus,
Q8IWT0;Q8IWT0-2,-13.96089066,-10.29740768,,
Q8IWT6,11.11866812,47.30358057,,
Q8IWV7;Q8IWV7-2,56.51842585,-4.415160584,Cytoplasm,
Q8IWV8-4;Q8IWV8,-14.33179985,-11.29475231,Nucleus,
Q8IWX8,-39.53070264,30.370606,ER,
Q8IWZ3-6;Q8IWZ3;Q8IWZ3-4,24.53369417,26.26187164,Cytoplasm,
Q8IWZ8,-6.467106368,46.19534176,Nucleus,
Q8IX01;Q8IX01-4;Q8IX01-3,-19.01723077,5.121174594,Nucleus,
Q8IX04-6;Q8IX04;Q8IX04-3;Q8IX04-2;Q8IX04-4,-18.13802129,-8.10835287,,
Q8IX12-2;Q8IX12,-30.142481,32.41313454,Cytoplasm,
Q8IX18;Q8IX18-3;Q8IX18-2,-21.6607253,21.87372617,,
Q8IXB1;Q8IXB1-2,-7.247777709,-25.19720117,ER,
Q8IXH7-4;Q8IXH7,-19.47998529,58.23408648,Nucleus,
Q8IXI1,23.50121782,-40.61467172,Mitochondrion,
Q8IXI2-3;Q8IXI2-2;Q8IXI2-5;Q8IXI2-7;Q8IXI2,16.52959805,-48.06819654,Mitochondrion,
Q8IXM2;Q8IXM2-3;Q8IXM2-2,-32.68304797,-48.1803106,Nucleus,
Q8IXM3,-7.926808957,-20.44913196,Mitochondrion,
Q8IXM6;Q8IXM6-2,6.030632613,-44.54276246,Nucleus,
Q8IXQ6-2;Q8IXQ6-3,16.46465484,36.74954645,,
Q8IXT5,-47.45185697,9.954145417,,
Q8IY17-4;Q8IY17-3;Q8IY17;Q8IY17-2;Q8IY17-5,42.35865564,-17.77376046,ER,
Q8IY18,-4.279751276,46.09850482,Nucleus,
Q8IY21,10.31457605,18.23836327,Cytoplasm,
Q8IY37,-20.69744937,44.43733867,,
Q8IY67-2,-16.05073814,57.54737181,,
Q8IY81,-25.32399103,18.06106594,Nucleolus,
Q8IY95-2;Q8IY95,-18.58793991,-3.173291602,,
Q8IYB3-2;Q8IYB3,-16.82688265,32.89371649,Nucleus,
Q8IYB5-3;Q8IYB5-2;Q8IYB5,-9.184447187,38.18716123,,
Q8IYB7;Q8IYB7-2,-8.508788506,0.904108996,Cytoplasm,
Q8IYB8,0.668204331,-37.59155597,,
Q8IYI6,58.74474044,-17.83508954,Cytoplasm,
Q8IYL3,-5.393057811,19.30798654,Nucleus,
Q8IYM9;Q8IYM9-2,9.398690119,29.78232263,,
Q8IYQ7,20.50363572,34.05074866,,
Q8IYS1,-19.04339685,-18.74058764,,
Q8IYS2;Q8IYS2-2,-2.871220087,-45.24723137,,
Q8IYT4;Q8IYT4-2,30.72600125,-20.91198716,Cytoplasm,
Q8IZ07,52.21128677,-43.3211509,,
Q8IZ69;Q8IZ69-2,-20.43618395,18.41098439,,
Q8IZ73;Q8IZ73-2,-27.52036135,25.57574404,,
Q8IZ81,13.81875621,-46.90408973,,
Q8IZ83,42.29451717,20.25268441,,
Q8IZD4;Q8IZD4-2,-20.244293,46.76135206,,
Q8IZE3-2;Q8IZE3,2.394958898,35.42153553,Cytoplasm,
Q8IZH2-2;Q8IZH2,-4.45388163,24.72566405,Cytoplasm,
Q8IZL8,-49.22697949,10.09688389,,
Q8IZP0-10;Q8IZP0-8;Q8IZP0-7;Q8IZP0-2;Q8IZP0-4;Q8IZP0-3;Q8IZP0-5;Q8IZP0-6;Q8IZP0-9;Q8IZP0;Q8IZP0-12;Q8IZP0-11,51.77693039,-18.78304466,,Actin regulation
Q8IZQ5,20.24842697,42.73028791,,
Q8N0T1,5.304537416,51.26502407,,
Q8N0U8;Q8N0U8-2,-17.93410996,-48.29940081,ER,
Q8N0W3;Q8N0W3-2,-18.95074886,-46.62578146,,
Q8N0X7,13.62184914,25.22301543,Cytoplasm,
Q8N122;Q8N122-3,5.538169175,-33.46843124,Cytoplasm,
Q8N138-4;Q8N138,3.591947139,-0.381718965,ER,
Q8N163;Q8N163-2,-23.35365877,40.29035306,,
Q8N183,1.792496413,-45.65279783,Mitochondrion,
Q8N1B4;Q8N1B4-2,-15.82578517,-33.69176135,,
Q8N1F7;Q8N1F7-2,-53.46754896,9.696762603,Nucleus,Nuclear pore
Q8N1F8,21.09930576,38.09131134,Cytoplasm,
Q8N1G0,-16.68542969,16.99819616,,
Q8N1G2,-24.52450439,44.41198027,Nucleus,
Q8N1G4,-39.90703124,-20.97849629,,
Q8N1N4;Q8N1N4-2,71.65739637,-39.30403197,,
Q8N201,-24.15823566,47.4739132,Nucleus,
Q8N2F6-3;Q8N2F6,-21.15746911,-12.97820253,ER,
Q8N2G8-3;Q8N2G8,39.22663565,5.371175625,,
Q8N2K0;Q8N2K0-2;Q8N2K0-3,22.16635515,-32.61147194,,
Q8N2U0,8.439042256,-44.93425058,,
Q8N335,-26.27651065,5.53803761,Cytoplasm,
Q8N392,64.84190719,0.704245675,Cytoplasm,Rho GTPase regulation
Q8N3C0,39.43582292,-8.234261497,Nucleus,
Q8N3D4,37.96379528,14.93328229,,
Q8N3P4-3;Q8N3P4;Q8N3P4-2,-7.835384548,-2.556991837,,
Q8N3U4,-28.19103239,35.38633472,Nucleus,
Q8N3X1;Q8N3X1-2,-17.87606796,38.4830017,,
Q8N442,-0.807186852,-34.85114645,Mitochondrion,
Q8N4H5;Q8N4H5-3;Q8N4H5-2,11.0208661,-53.14338279,Mitochondrion,
Q8N4P3;Q8N4P3-2,-17.16416143,-38.76463871,,
Q8N4Q0;Q8N4Q0-2,-16.75144415,-47.37426897,,
Q8N4T8;Q8N4T8-2,8.075029534,-45.43215449,Mitochondrion,
Q8N4V1;Q8N4V1-2,24.32062669,-16.60149565,ER,
Q8N511,-6.155956631,-42.70785273,,
Q8N543;Q8N543-2,-38.66675404,21.30251367,,
Q8N573-8;Q8N573-5;Q8N573,-11.92893533,-2.647691827,Mitochondrion,
Q8N5A5-2;Q8N5A5-3;Q8N5A5,-2.796584089,53.02665143,Nucleus,
Q8N5C6;Q8N5C6-2,-15.81990351,46.88849634,,
Q8N5K1,44.70911968,-34.27231167,,
Q8N5L8,-19.69513196,42.6822786,Nucleus,
Q8N5M1,-21.46606728,13.79223796,Mitochondrion,
Q8N5M4,-28.33257507,-8.039780612,,
Q8N5M9,32.42200829,-34.59914141,ER,
Q8N5N7,-10.63059947,-19.85151918,Mitochondrion,
Q8N668;Q8N668-2,-16.80555464,-10.59178983,,
Q8N684-2;Q8N684;Q8N684-3,-15.73969606,53.96910253,Nucleus,
Q8N6H7;Q8N6H7-3,24.29416053,36.5085908,Cytoplasm,
Q8N6L1;Q8N6L1-2,-10.31106268,-27.1252942,ER,
Q8N6M0;Q8N6M0-2,-32.87860421,-21.65027207,,
Q8N6R0;Q8N6R0-3;Q8N6R0-4;Q8N6R0-1;Q8N6R0-2,1.118133553,35.2668475,,
Q8N6T3;Q8N6T3-2;Q8N6T3-4,3.006398845,33.7766765,Cytoplasm,
Q8N766-2;Q8N766;Q8N766-3,26.73241805,-43.12249515,,
Q8N7H5-3;Q8N7H5;Q8N7H5-2,33.69312637,39.59361582,Nucleus,
Q8N806,-13.44438696,10.97282437,,
Q8N884;Q8N884-2,-10.09632098,14.82439777,Cytoplasm,
Q8N8A2;Q8N8A2-4;Q8N8A2-3,-6.123944187,25.43865562,,
Q8N8A6,-55.21755232,23.63448581,Nucleolus,nucleolar rRNA processing
Q8N8N7,6.519781944,6.05778215,Cytoplasm,
Q8N8S7,15.64037787,28.44522089,Cytoplasm,
Q8N983-4,-10.61447812,-19.00169226,Mitochondrion,
Q8N999,-1.979503593,14.40254413,,
Q8N9N2-2;Q8N9N2,-12.28681053,-10.1616837,Nucleus,
Q8N9N7,51.22831591,-42.30275586,,
Q8N9N8,-8.170428012,10.88049393,Nucleus,
Q8NAV1,-16.32493076,34.4550745,Nucleus,
Q8NB16;Q8NB16-2,22.69321762,9.357689812,Cytoplasm,
Q8NB37;Q8NB37-2;Q8NB37-3,31.93206137,-21.50873523,Secreted,
Q8NB46,40.46621692,26.80567582,,
Q8NB78;Q8NB78-2,-19.77373951,5.057827861,Nucleus,
Q8NB90;Q8NB90-2;Q8NB90-3,25.66328328,23.83683101,Mitochondrion,
Q8NBF2,37.83865621,-4.059250378,,
Q8NBF6;Q8NBF6-2,-17.88915522,21.62654338,,
Q8NBJ5,12.01831872,30.78019634,ER,
Q8NBJ7;Q8NBJ7-2;Q8NBJ7-5,2.393671714,0.310266796,ER,
Q8NBK3-5;Q8NBK3;Q8NBK3-3;Q8NBK3-2;Q8NBK3-4,-4.717531613,-23.75800661,ER,
Q8NBL1,-12.65917382,-45.59591237,ER,
Q8NBM8,45.28303085,-34.42458479,Secreted,
Q8NBN7;Q8NBN7-2,18.51489975,-45.23781814,,
Q8NBQ5,26.8433852,36.15028872,Secreted,
Q8NBS9;Q8NBS9-2,-39.15560049,-10.37461437,ER,
Q8NBT2;Q8NBT2-2,6.996622855,58.63899861,Nucleus,
Q8NBU5;Q8NBU5-2,6.624667829,-34.22906407,,
Q8NBX0,50.6173747,-39.80981937,,
Q8NC44,-9.999323698,28.32111113,,
Q8NC51,-54.62663468,-10.54757224,,
Q8NC56,45.0299959,-11.169646,Nucleus,
Q8NCA5-2;Q8NCA5,-3.593860526,25.16390994,,
Q8NCE2;Q8NCE2-2;Q8NCE2-3,-0.28825826,24.55160667,Cytoplasm,
Q8NCF5;Q8NCF5-2;Q8NCF5-3,-14.08992898,42.57704575,,
Q8NCG7;Q8NCG7-2;Q8NCG7-4,28.53009686,-5.320930258,,
Q8NCL4,-16.55260942,9.243977971,,
Q8NCN5,8.952468344,-50.00294186,Mitochondrion,
Q8NCW5;Q8NCW5-2,-22.965733,-15.27810199,,
Q8ND04;Q8ND04-2;Q8ND04-3,-26.41127271,40.29094008,,
Q8ND24;Q8ND24-2,2.720706734,24.87683548,,
Q8ND30;Q8ND30-2;Q8ND30-3,-27.12305216,6.786526551,,
Q8ND56;Q8ND56-2;Q8ND56-3,-13.93504686,31.37947169,Cytoplasm,
Q8NDA8;Q8NDA8-2,-9.780029328,-7.92755248,,
Q8NDC0,-24.18791358,-11.6986472,,
Q8NDH3;Q8NDH3-2;Q8NDH3-5;Q8NDH3-4;Q8NDH3-3,-19.01644743,-39.94804546,,
Q8NDV3-2;Q8NDV3-3;Q8NDV3,-54.86129512,26.45229405,Nucleus,
Q8NE62,-11.07670273,-45.28380101,Mitochondrion,
Q8NE71;Q8NE71-2,-11.57864567,37.30822733,,
Q8NE86;Q8NE86-3;Q8NE86-2,50.17996639,-37.25596687,Mitochondrion,
Q8NEB9,8.333181931,-11.26320392,,
Q8NEC7;Q8NEC7-3,7.513197286,-11.83989327,Cytoplasm,
Q8NEJ9-2;Q8NEJ9,-55.22968294,23.25869134,,
Q8NEL9,55.57288126,-25.93217207,Cytoplasm,
Q8NEM2,6.507760862,65.10019956,Cytoplasm,
Q8NEW0,14.99517791,22.29499794,,
Q8NEY8,-53.51496992,5.548741806,,
Q8NEZ2;Q8NEZ2-2,35.09312896,-14.37207439,Nucleus,
Q8NEZ4;Q8NEZ4-3;Q8NEZ4-2,-0.814609654,-28.21725735,Nucleus,
Q8NEZ5;Q8NEZ5-3,-8.454758547,6.770706241,Cytoplasm,
Q8NF37,-24.45593556,-52.03026536,ER,
Q8NF50;Q8NF50-3;Q8NF50-2;Q8NF50-4,41.83634882,-0.39171587,,Rho GTPase regulation
Q8NF91,21.37059494,3.480851394,,
Q8NFA0,-10.38722473,64.91510265,,
Q8NFC6,-6.496922749,15.22515959,,
Q8NFD5;Q8NFD5-2;Q8NFD5-3;Q8NFD5-4,44.60080472,6.104878754,Nucleus,
Q8NFF5-2;Q8NFF5;Q8NFF5-3,22.6965967,-44.19418263,Mitochondrion,
Q8NFH3;Q8NFH3-2,-45.71911307,11.24238648,Nucleus,Nuclear pore
Q8NFH4,-53.23203321,13.58703633,Nucleus,Nuclear pore
Q8NFH5,-46.85077658,14.22266096,Nucleus,Nuclear pore
Q8NFQ8,5.794638462,46.18571045,,
Q8NFU3;Q8NFU3-3,39.48090745,-41.442396,Cytoplasm,
Q8NFV4;Q8NFV4-4;Q8NFV4-6,33.44003478,-38.26299024,,
Q8NFW8,-31.60557253,-31.92389107,Nucleus,
Q8NHG7,45.12401882,12.77766158,ER,
Q8NHH9;Q8NHH9-5;Q8NHH9-2;Q8NHH9-4;Q8NHH9-3,35.32829111,-43.66604133,ER,
Q8NHP6;Q8NHP6-2,7.579398172,-50.9215795,,
Q8NHP8,-9.489371525,-47.80397284,,
Q8NHQ9,-31.78275852,38.76619357,,
Q8NHU6;Q8NHU6-2,48.60966117,8.638820559,Cytoplasm,
Q8NHV4-3;Q8NHV4-2,-6.641511326,27.52308595,Cytoplasm,
Q8NI08-2;Q8NI08;Q8NI08-7,-1.383216222,54.51337107,Nucleus,
Q8NI22-2,1.987734034,-23.51886126,ER,
Q8NI27,-42.33415221,14.08440518,Nucleus,TREX
Q8NI36,-58.96651985,18.28192326,Nucleolus,nucleolar rRNA processing
Q8NI60;Q8NI60-4,-7.051100156,-18.12963193,Mitochondrion,
Q8TAD8,-7.560979391,19.40714864,Nucleus,
Q8TAE8,-7.906542672,-16.78307412,,
Q8TAF3;Q8TAF3-3;Q8TAF3-4;Q8TAF3-5,-17.17455497,-0.097695875,,
Q8TAG9;Q8TAG9-2,6.586313278,34.4836613,,
Q8TAQ2,-20.176267,3.731393886,Nucleus,
Q8TAQ2-2;Q8TAQ2-3,-37.87870521,17.31230994,Nucleus,
Q8TAT6;Q8TAT6-2,5.19828698,9.395564193,,
Q8TB03;Q8TB03-2,-10.01719612,30.72031397,,
Q8TB52,6.698664358,38.39362493,,
Q8TB61-3;Q8TB61-2;Q8TB61;Q8TB61-5;Q8TB61-4,-11.53039593,-50.91306982,,
Q8TB72-3;Q8TB72;Q8TB72-2,-2.60858485,27.40122725,Cytoplasm,
Q8TBA6;Q8TBA6-2,-22.93171333,22.04863006,,
Q8TBB5;Q8TBB5-3;Q8TBB5-2,8.071193732,3.235480031,,
Q8TBC4;Q8TBC4-2,18.10712817,-41.16564972,,
Q8TBF2;Q8TBF2-3;Q8TBF2-8;Q8TBF2-4;Q8TBF2-2;Q8TBF2-7;Q8TBF2-5;Q8TBF2-6,49.84411398,-25.83631171,Cytoplasm,
Q8TBP6,-5.691101122,-31.90969264,Mitochondrion,
Q8TBQ9,-4.603511856,-25.13163209,,
Q8TBX8;Q8TBX8-3;Q8TBX8-2,23.03516529,-22.40912664,Cytoplasm,
Q8TC07-2;Q8TC07;Q8TC07-3,43.92516645,-8.705855056,Cytoplasm,
Q8TC12;Q8TC12-2;Q8TC12-3,61.38553632,-16.75963466,ER,
Q8TCA0;Q8TCA0-3,-1.021546596,5.007097744,,
Q8TCC3-2;Q8TCC3;Q8TCC3-3,-10.47758934,-19.42591479,Mitochondrion,
Q8TCD5,33.71161193,-22.11193171,Cytoplasm,
Q8TCE6-2;Q8TCE6,-12.79895932,-11.99644712,,
Q8TCF1;Q8TCF1-4;Q8TCF1-3;Q8TCF1-2,9.926315034,-46.38553017,,
Q8TCG1;Q8TCG1-2,6.99096556,57.443003,Cytoplasm,
Q8TCJ2,29.4368254,-26.52007508,ER,
Q8TCS8,4.697226917,-53.37213301,Mitochondrion,
Q8TCT9-5;Q8TCT9,-32.94130398,-9.905801165,ER,
Q8TCU6,-23.0532423,13.2670745,Cytoplasm,
Q8TD16;Q8TD16-2,26.59559493,24.33015585,,
Q8TD19,57.88240138,-0.680020109,,
Q8TD55;Q8TD55-2,43.67451933,7.214684975,,
Q8TDB6,12.85314146,50.66811345,,
Q8TDD1-2,-28.1338552,19.50775029,Nucleolus,
Q8TDH9;Q8TDH9-2;Q8TDH9-3,-18.31814114,-34.87958325,,
Q8TDN6,-50.21427511,18.16665458,Nucleolus,nucleolar rRNA processing
Q8TDP1;Q8TDP1-2,48.67809396,26.34316085,Nucleus,
Q8TDQ7;Q8TDQ7-2;Q8TDQ7-5;Q8TDQ7-3,12.82900136,-27.58183601,Cytoplasm,
Q8TDX7,28.92540918,22.91694973,,
Q8TDZ2;Q8TDZ2-4;Q8TDZ2-2,63.31500229,4.691239942,Cytoplasm,
Q8TE02;Q8TE02-4;Q8TE02-2;Q8TE02-3,8.134221371,-27.76889129,,
Q8TE77;Q8TE77-3;Q8TE77-2,-27.98477524,3.578547422,,
Q8TEA7-3;Q8TEA7-2;Q8TEA7,0.975254039,-14.42766466,,
Q8TEA8,26.37181757,-16.2855586,,
Q8TEB1-2;Q8TEB1;Q8TEB1-3,18.75622874,-7.177805503,,
Q8TED0;Q8TED0-3;Q8TED0-2,-56.51888219,20.29223157,Nucleolus,nucleolar rRNA processing
Q8TEK3-2;Q8TEK3,-12.44678261,26.99294574,Nucleus,
Q8TEM1,-15.22475244,-43.14444132,,
Q8TEP8-3,47.57091604,6.521588531,Cytoplasm,
Q8TEQ6,-13.81590496,61.66363482,,
Q8TEU7;Q8TEU7-4;Q8TEU7-5;Q8TEU7-3,-21.41730007,-3.670688225,Cytoplasm,
Q8TEW0-5;Q8TEW0-4;Q8TEW0-11;Q8TEW0-2;Q8TEW0,43.49662472,14.75367905,Cytoplasm,
Q8TEX9;Q8TEX9-2,-14.54722781,12.59618865,,
Q8TF05-2;Q8TF05,19.63105191,28.16147443,,
Q8TF68;Q8TF68-3;Q8TF68-2,-17.84659114,6.626311005,Nucleus,
Q8WTS6,-30.03900302,3.124853743,Nucleus,
Q8WTT2,-51.35236436,3.412923024,Nucleolus,
Q8WTV0-4;Q8WTV0-2;Q8WTV0-5;Q8WTV0,-20.70597323,15.46098549,,
Q8WTW3,-1.602714356,-33.19562378,,
Q8WU76;Q8WU76-2,-1.326599613,-38.9961364,,
Q8WU79;Q8WU79-2;Q8WU79-3,46.80062267,-15.95506996,Cytoplasm,
Q8WU90,-54.86387381,-8.246373473,,
Q8WUA2,-48.74609977,3.703651075,Nucleus,
Q8WUA4;Q8WUA4-2,-22.6110612,47.64752522,Nucleus,
Q8WUA7;Q8WUA7-4;Q8WUA7-2;Q8WUA7-3,42.52056198,-18.13478391,,
Q8WUD1;Q8WUD1-2,50.137673,-34.69711328,ER,
Q8WUD4,34.91038518,36.34763136,,
Q8WUF5,-11.06482263,25.38960443,,
Q8WUH1;Q8WUH1-2,4.098768462,7.067652212,,
Q8WUH2,-18.71271007,-10.74001764,Cytoplasm,
Q8WUH6,-10.65268397,3.222930949,,
Q8WUI4-3;Q8WUI4-4;Q8WUI4;Q8WUI4-7;Q8WUI4-6;Q8WUI4-5;Q8WUI4-10,-17.85930218,25.10287002,,
Q8WUK0;Q8WUK0-2,-13.91628114,-49.30061173,Mitochondrion,
Q8WUM0,-55.27300183,10.69847198,Nucleus,Nuclear pore
Q8WUM4,32.95707764,-19.52874078,Secreted,
Q8WUM4-2,32.86005657,-20.43556701,Secreted,
Q8WUQ7;Q8WUQ7-2,-8.312943218,28.25675522,Nucleus,
Q8WUR7;Q8WUR7-2;Q8WUR7-3,-13.7234027,27.85137343,,
Q8WUW1;Q8WUW1-2,54.6494886,-16.37362624,Cytoplasm,Actin regulation
Q8WUX2,1.039164882,49.92429648,,
Q8WUX9,-18.62541528,-3.432074144,,
Q8WUY1,23.25859669,-0.523136802,Secreted,
Q8WV22,-5.831462288,18.67034739,Nucleus,
Q8WV74;Q8WV74-2,5.548609972,3.937328691,,
Q8WV92,4.077358152,12.12462112,,
Q8WVB6;Q8WVB6-2;Q8WVB6-3,4.704534674,59.03250349,Nucleus,
Q8WVC0;Q8WVC0-2,-22.76610077,44.99065351,Nucleus,
Q8WVC6,-4.546128988,6.389752408,,
Q8WVJ2,-35.64125358,-8.755228964,Cytoplasm,
Q8WVK2,-43.64451973,11.17506698,Nucleus,mRNA splicing
Q8WVM0,-0.428727466,-57.66763339,Mitochondrion,
Q8WVM7;Q8WVM7-2,-49.08138881,27.60637723,Nucleus,
Q8WVM8;Q8WVM8-2,21.53681896,-8.886694073,ER,
Q8WVT3,41.69040028,-9.792773919,Nucleus,
Q8WVV9-4;Q8WVV9;Q8WVV9-5,-30.13000511,-48.22627917,,
Q8WVX9,2.8985295,58.37037371,,
Q8WVY7,-44.99750068,-6.735512051,Nucleus,
Q8WW12,-37.80717395,37.87779879,Nucleus,
Q8WW22;Q8WW22-2;Q8WW22-3,-42.18312129,11.61920589,,
Q8WW59,-13.8547974,-45.37473456,,
Q8WWC4,-23.95874101,-50.6483227,Mitochondrion,
Q8WWH5,-10.47926748,-38.00077473,,
Q8WWI1;Q8WWI1-4;Q8WWI1-2;Q8WWI1-5,-30.3809125,17.03342777,,
Q8WWI5;Q8WWI5-3;Q8WWI5-2,45.34348375,10.62502313,Mitochondrion,
Q8WWK9-6;Q8WWK9-5;Q8WWK9;Q8WWK9-4,13.03404996,64.20955672,Cytoplasm,
Q8WWM7,0.334574293,40.89213888,,
Q8WWQ0,-29.68469078,-32.15489775,Nucleus,
Q8WWV3;Q8WWV3-2;Q8WWV3-3,-18.75617796,-0.33341468,Mitochondrion,
Q8WWY3,37.23600078,-9.096842714,Nucleus,
Q8WX92,-19.58431121,57.93847285,Nucleus,
Q8WX93-3;Q8WX93;Q8WX93-8;Q8WX93-5;Q8WX93-4;Q8WX93-2;Q8WX93-9,13.60036739,-17.3075247,Cytoplasm,
Q8WXA9-2;Q8WXA9,-13.828631,37.42620218,Nucleus,
Q8WXD5,-24.67133106,-7.529296112,,
Q8WXE1-2;Q8WXE1;Q8WXE1-5,-30.3553805,-11.75861345,Nucleus,
Q8WXF1;Q8WXF1-2,-30.57647002,30.62600405,,
Q8WXG6-4;Q8WXG6-2;Q8WXG6-8;Q8WXG6-5;Q8WXG6-3;Q8WXG6,40.99921573,24.74305517,Cytoplasm,
Q8WXH0;Q8WXH0-2,46.57549836,8.5112217,,
Q8WXI9,-9.075400413,48.74626407,Nucleus,
Q8WXX5,-10.8312685,53.87813504,,
Q8WY22,-22.212088,14.28414156,Mitochondrion,
Q8WYA6;Q8WYA6-4;Q8WYA6-2;Q8WYA6-3,-39.8845875,27.41306433,,mRNA splicing
Q8WYJ6;Q8WYJ6-2,-11.61371258,-40.83888886,Cytoplasm,
Q8WYP5;Q8WYP5-3;Q8WYP5-2,-17.32278469,32.19539406,,
Q8WZ82,-42.01672677,-4.018462447,,
Q8WZA0-2;Q8WZA0,36.09144427,-18.8076704,,
Q8WZA9,1.64343871,-39.81219146,,
